report_date,api_id,api_name,customer_id,customer_name,api_total_count,api_success_count,api_failure_count
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-5,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,90,74,16
2026-04-5,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,43,23,20
2026-04-5,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,49,45,4
2026-04-5,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,63,63,0
2026-04-5,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,13,8,5
2026-04-5,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,96,96,0
2026-04-5,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,34,34,0
2026-04-22,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,37,36,1
2026-04-22,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,56,44,12
2026-04-22,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,1,0
2026-04-22,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,200,196,4
2026-04-22,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,74,74,0
2026-04-22,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,129,129,0
2026-04-22,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,155,155,0
2026-04-22,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,41,41,0
2026-04-22,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,155,155,0
2026-04-22,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,37,36,1
2026-04-22,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,56,44,12
2026-04-22,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,1,0
2026-04-22,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,200,196,4
2026-04-22,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,74,74,0
2026-04-22,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,129,129,0
2026-04-22,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,155,155,0
2026-04-22,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,41,41,0
2026-04-22,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,155,155,0
2026-04-22,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,37,36,1
2026-04-22,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,56,44,12
2026-04-22,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,1,0
2026-04-22,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,200,196,4
2026-04-22,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,74,74,0
2026-04-22,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,129,129,0
2026-04-22,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,155,155,0
2026-04-22,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,41,41,0
2026-04-22,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,155,155,0
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-7,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,28,28,0
2026-05-7,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-7,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,64,64,0
2026-05-7,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,33,33,0
2026-05-7,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,34,22,12
2026-05-7,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,1,0,1
2026-05-7,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,99,82,17
2026-05-7,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,89,89,0
2026-05-7,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,89,88,1
2026-05-15,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,58,35,23
2026-05-15,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,4,4,0
2026-05-15,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,110,97,13
2026-05-15,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,59,58,1
2026-05-15,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,95,95,0
2026-05-15,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,95,88,7
2026-05-15,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,43,43,0
2026-05-15,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,70,70,0
2026-05-15,OUT_API_004,CustomerMasterFetch,179858,Epsilon Carbon Pvt Ltd,7,0,7
2026-05-20,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,68,41,27
2026-05-20,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,57,56,1
2026-05-20,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,177,153,24
2026-05-20,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,132,132,0
2026-05-20,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,65,65,0
2026-05-20,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,132,132,0
2026-05-20,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,6,6,0
2026-05-20,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,102,102,0
2026-05-20,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,68,41,27
2026-05-20,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,57,56,1
2026-05-20,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,177,153,24
2026-05-20,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,132,132,0
2026-05-20,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,65,65,0
2026-05-20,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,132,132,0
2026-05-20,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,6,6,0
2026-05-20,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,102,102,0
2026-04-1,IN_API_050,Shipment Details,8433,ITC,1572,1473,99
2026-04-1,OUT_API_064,Trip Closure,8433,ITC,1859,1859,0
2026-04-1,IN_API_400,Requisition,8433,ITC,614,496,118
2026-04-1,IN_API_050,Shipment Details,8433,ITC,1572,1473,99
2026-04-1,IN_API_400,Requisition,8433,ITC,614,496,118
2026-04-1,OUT_API_064,Trip Closure,8433,ITC,1859,1859,0
2026-04-1,IN_API_050,Shipment Details,8433,ITC,1572,1473,99
2026-04-1,IN_API_400,Requisition,8433,ITC,614,496,118
2026-04-1,OUT_API_064,Trip Closure,8433,ITC,1859,1859,0
2026-04-1,IN_API_050,Shipment Details,8433,ITC,1572,1473,99
2026-04-1,OUT_API_064,Trip Closure,8433,ITC,1859,1859,0
2026-04-1,IN_API_400,Requisition,8433,ITC,614,496,118
2026-04-1,IN_API_050,Shipment Details,8433,ITC,1572,1473,99
2026-04-1,IN_API_400,Requisition,8433,ITC,614,496,118
2026-04-1,OUT_API_064,Trip Closure,8433,ITC,1859,1859,0
2026-04-2,IN_API_400,Requisition,8433,ITC,887,742,145
